id,kind,sha,created,license,params,base_model,tier,relation,parent,decision_contract_evidence,note
ddoice/laya-browser-onnx,model,df8b54b6f9338fe9cb4b8307ceac9bfe926273f0,2026-09-22T14:27:26.000Z,apache-2.0,,,X,,,none found,empty or missing card
vtava/Laya-Integrated-Memory-V22,model,eeeebd50739750d19e76356e9ffe80cc3eb5130c,2026-09-22T14:46:55.000Z,,,,T2,other,convaiinnovations/laya,none found,name/base_model references laya
piratehack009/laya-cn-retail-sentiment,model,8d38dc4821c72b098bdd068da63d35816fe5a839,2026-09-22T15:19:54.000Z,,321908998,,X,,,none found,empty or missing card
InfinimindCreations/laya-news-decisions,model,6543301f042fa495856de77a11c5ecb82f400114,2026-09-22T18:35:25.000Z,apache-2.0,321908998,convaiinnovations/laya,T2,other,convaiinnovations/laya,tions about a news article in one forward pass:  | key | type | question | |,name/base_model references laya
yehor-oleksiuk/laya-multilingual-onnx,model,4603ff7b55790fa1226809207465f7b26bbaae66,2026-09-22T18:53:08.000Z,apache-2.0,,convaiinnovations/laya-multilingual,T2,format_conversion,convaiinnovations/laya-multilingual,"el, system-one, multilingual, calibration] ---  # Laya Multilingual",format_conversion of base_model convaiinnovations/laya-multilingual (chained by name pattern + base_model field)
yehor-oleksiuk/laya-english-onnx,model,205cf0bf1e2ef287bd2480811290c4d3cfc2d421,2026-09-22T18:54:23.000Z,apache-2.0,,convaiinnovations/laya,T2,format_conversion,convaiinnovations/laya,"n-model, system-one, english, calibration] ---  # Laya English — ONN",format_conversion of base_model convaiinnovations/laya (chained by name pattern + base_model field)
FluidInference/laya-english-coreml,model,78c0b0e5054eb5804c72080016227d4f3b0bd08d,2026-09-22T20:41:03.000Z,apache-2.0,,convaiinnovations/laya,T2,format_conversion,convaiinnovations/laya,"l with trained choice, score, noul and action heads. This is sep",format_conversion of base_model convaiinnovations/laya (chained by name pattern + base_model field)
madhavbiplov/laya-snake-mlx,model,03301d0ff1fa89579b613fa9962efaa378b763a1,2026-09-22T20:59:42.000Z,apache-2.0,321908998,aac6fef/laya-multilingual-mlx,T2,format_conversion,aac6fef/laya-multilingual-mlx,"com/NandhaKishorM/laya) typed-decision model, fine-tuned with [LayaStudio]",format_conversion of base_model aac6fef/laya-multilingual-mlx (chained by name pattern + base_model field)
VishalMysore/layaForWebTrained,model,dd0c52a2b563bea25279e2689689061dd0a1c382,2026-09-22T21:02:03.000Z,apache-2.0,,convaiinnovations/laya-typed-decisions,T2,format_conversion,convaiinnovations/laya-typed-decisions,none found,format_conversion of base_model convaiinnovations/laya-typed-decisions (chained by name pattern + base_model field)
thaitea/laya-vision-smolvlm2-256m-split1024,model,69fba14ebf8f13aed9b35db48c6404badc3fed91,2026-09-22T22:03:59.000Z,cc-by-nc-4.0,236562310,HuggingFaceTB/SmolVLM2-256M-Video-Instruct,T2,finetune_language,convaiinnovations/laya,language: - en tags: - laya - calibration - decision-model - vision,name/base_model references laya
chaoliangUNSW/MacJev-322M-4K-Laya-MLX,model,f2ab36ef98d81e9fc65949e4df35cebc93f21e14,2026-09-23T00:46:20.000Z,apache-2.0,321908998,chaoliangUNSW/MacJev-322M-4K-Laya,T2,format_conversion,chaoliangUNSW/MacJev-322M-4K-Laya,"e.com/#macjev) — all JevStyle decision models, benchmarks and quickstart i",format_conversion of base_model chaoliangUNSW/MacJev-322M-4K-Laya (chained by name pattern + base_model field)
ti3x-m/laya-onnx,model,5c7a29273cf287b52bf6fffd8155fe8c43cc925e,2026-09-23T00:49:57.000Z,apache-2.0,,convaiinnovations/laya,T2,format_conversion,convaiinnovations/laya,"argmax agreement 100.0%, max calibrated probability error 0.010016,",format_conversion of base_model convaiinnovations/laya (chained by name pattern + base_model field)
ti3x-m/laya-multilingual-onnx,model,ab6836981ce0ea5937e605fb76ddac8960bd1e21,2026-09-23T00:50:35.000Z,apache-2.0,,convaiinnovations/laya-multilingual,T2,format_conversion,convaiinnovations/laya-multilingual,"argmax agreement 100.0%, max calibrated probability error 0.019774,",format_conversion of base_model convaiinnovations/laya-multilingual (chained by name pattern + base_model field)
chaoliangUNSW/MacJev-322M-4K-Laya-GGUF,model,7b0982709e588084b78cff59e038b95271434e4d,2026-09-23T01:02:04.000Z,apache-2.0,,chaoliangUNSW/MacJev-322M-4K-Laya,T2,format_conversion,chaoliangUNSW/MacJev-322M-4K-Laya,"e.com/#macjev) — all JevStyle decision models, benchmarks and quickstart i",format_conversion of base_model chaoliangUNSW/MacJev-322M-4K-Laya (chained by name pattern + base_model field)
rayss868123/laya,model,835c76eb49a7e91ba9d9378524eacc28a1dd347b,2026-09-23T01:38:33.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"tion tags: [laya, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
rayss868123/laya-multilingual,model,c2e7b65878b3cc2ee4ac54321ded62edf56f6473,2026-09-23T01:38:36.000Z,apache-2.0,321908998,,T2,finetune_domain,convaiinnovations/laya,"ilingual, mmbert, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
Quantum08/laya-browser-mind2web,model,de7369e52665b53cf27bf17332d737090a0ae3da,2026-09-23T03:04:29.000Z,apache-2.0,421293830,convaiinnovations/laya,T2,other,convaiinnovations/laya,"M, ModernBERT-large encoder + typed decision heads) checkpoint fine-tuned",name/base_model references laya
tsukihime-exe/tsukiai-laya,model,c67c8fb358f7d096ff342713bcd270ab0769312d,2026-09-23T03:10:47.000Z,apache-2.0,,,T2,other,convaiinnovations/laya,", device=""cuda"")    # Predict typed decision  decision = model.predict(""[R",name/base_model references laya
thaitea/laya-vision-web,model,8de20c56a8a68a273ce79dc891544e9a823f2b67,2026-09-23T04:18:55.000Z,,,,X,,,none found,empty or missing card
mazenDDr/laya-crisis-triage,model,cfa0d6bfd9bae3672bda05feedca12426a4b8ec4,2026-09-23T04:32:29.000Z,cc-by-nc-sa-4.0,321908998,convaiinnovations/laya,T2,other,convaiinnovations/laya,"anitarian, disaster-response, calibration, multilingual] datasets:",name/base_model references laya
yunfengwang/laya-MNN-fp16,model,fe3f08ab29bb100f5f78bc7ea7901898a5aaea48,2026-09-23T05:00:32.000Z,apache-2.0,,,T2,format_conversion,convaiinnovations/laya,", system-one, decision-model, calibrated-decisions, edge-inference,",name/base_model references laya
yunfengwang/laya-MNN-int8,model,ef405ee7a4f3fc5139274617f0913b42a673a52a,2026-09-23T05:03:08.000Z,apache-2.0,,,T2,format_conversion,convaiinnovations/laya,", system-one, decision-model, calibrated-decisions, edge-inference,",name/base_model references laya
wuyouxiaobai/laya,model,a93f3c6d6417a67f7bfc8f5be110c4fc8fe32b75,2026-09-23T07:25:29.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"tion tags: [laya, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
uzuw/laya-cli-gate,model,9dacdf4f964b5f707e5424034c36182a63c499c3,2026-09-23T07:58:13.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"ell""}},     ""safe"": {""type"": ""noul"", ""instructions"": ""Is this co",name/base_model references laya
2nugu/laya-ko,model,386561111d95a85f6025882337a3cfd9e54c03ef,2026-09-23T08:02:22.000Z,apache-2.0,321908998,convaiinnovations/laya,T2,format_conversion,convaiinnovations/laya,cision-model  - system-one  - calibrated-decisions  - korean  - klue,format_conversion of base_model convaiinnovations/laya (chained by name pattern + base_model field)
Sharjeelbaig/laya-multilingual-onnx,model,fee2307e586ce4c991227b1428440d1753bbee93,2026-09-23T08:54:48.000Z,apache-2.0,,convaiinnovations/laya-multilingual,T2,format_conversion,convaiinnovations/laya-multilingual,"), retaining its custom typed-decision head. It routes and classifies a s",format_conversion of base_model convaiinnovations/laya-multilingual (chained by name pattern + base_model field)
gdelatournelle/laya-onnx,model,49b92fb035928eb0bf6c54725a1d48767fb4a540,2026-09-23T09:03:42.000Z,apache-2.0,,convaiinnovations/laya,T2,format_conversion,convaiinnovations/laya,model   - typed-decisions   - calibration   - cpu   - intel   - laya,format_conversion of base_model convaiinnovations/laya (chained by name pattern + base_model field)
Sharjeelbaig/laya-multilingual-onnx-int8,model,568737f5e9dfbf7e8719b6b1d52944d7942d5e10,2026-09-23T09:07:33.000Z,apache-2.0,,convaiinnovations/laya-multilingual,T2,format_conversion,convaiinnovations/laya-multilingual,none found,format_conversion of base_model convaiinnovations/laya-multilingual (chained by name pattern + base_model field)
abedinia/laya-web-agent,model,b962b13ae9f1f36819f5be21c8c4328409d825dd,2026-09-23T09:42:45.000Z,apache-2.0,321908998,convaiinnovations/laya,T2,other,convaiinnovations/laya,none found,name/base_model references laya
TalalML123/laya-multimodal-best-all-tasks,model,8e36b7039f49715370a43feb92dba506e191baa2,2026-09-23T09:52:44.000Z,apache-2.0,,,T2,other,convaiinnovations/laya,tasks checkpoint  Joint typed-decision model (`noul` + `score` + `choice`),name/base_model references laya
leehack/laya-tetris-head,model,465546a595ee2e8e3b212b8cb16829205d5dfab6,2026-09-23T10:02:57.000Z,apache-2.0,,convaiinnovations/laya,T2,other,convaiinnovations/laya,rs ---  # Laya Tetris head  A decision head for [Laya](https://huggingfac,name/base_model references laya
mlboydaisuke/Laya-Multilingual-CoreAI,model,3fe58a5ed7857b41f5c7ba8c0f46ce420b42cf02,2026-09-23T10:28:33.000Z,apache-2.0,,convaiinnovations/laya,T2,format_conversion,convaiinnovations/laya,e   - modernbert   - laya   - calibrated-decisions   - text-classifi,format_conversion of base_model convaiinnovations/laya (chained by name pattern + base_model field)
ricky136/laya-chat,model,4f8180a7ae6118c19dfb1e00b4cb6a1d9b80c789,2026-09-23T11:39:09.000Z,apache-2.0,321908998,convaiinnovations/laya,T2,other,convaiinnovations/laya,none found,name/base_model references laya
WilburDev/pigai-laya-intent,model,0b25dd5c6f876aca348804d66b9a310ff47be252,2026-09-23T11:45:29.000Z,,,,X,,,none found,empty or missing card
codenamev/laya-onnx,model,1bc2622b5a4e4ceb46aadf709d7a360eb7d3d1f4,2026-09-23T11:49:00.000Z,apache-2.0,,convaiinnovations/laya,T2,format_conversion,convaiinnovations/laya,"ags: [laya, onnx, system-one, calibrated-decisions, ruby, decision-m",format_conversion of base_model convaiinnovations/laya (chained by name pattern + base_model field)
sahilchachra/Laya-English-MXFP4,model,8aa0c4846d2afded56b4a3fdbc39bc03aaa5754c,2026-09-23T12:11:33.000Z,,394781696,convaiinnovations/laya,T2,format_conversion,convaiinnovations/laya,) plus a small **from-scratch decision head** (a 2-layer `torch.nn.Transf,format_conversion of base_model convaiinnovations/laya (chained by name pattern + base_model field)
sahilchachra/Laya-English-MXFP8,model,eece668db8935868d49213e38d5d45ae4fc5bdf8,2026-09-23T12:11:56.000Z,,394781696,convaiinnovations/laya,T2,format_conversion,convaiinnovations/laya,) plus a small **from-scratch decision head** (a 2-layer `torch.nn.Transf,format_conversion of base_model convaiinnovations/laya (chained by name pattern + base_model field)
sahilchachra/Laya-Multilingual-MXFP4,model,4ef702d99243827be5741c77287a737be28d9164,2026-09-23T12:12:32.000Z,,306939648,convaiinnovations/laya,T2,format_conversion,convaiinnovations/laya,) plus a small **from-scratch decision head** (a 2-layer `torch.nn.Transf,format_conversion of base_model convaiinnovations/laya (chained by name pattern + base_model field)
OwaisAli10/laya-snake,model,21057b19696fb3e27c4f4c644e6cb872ed866486,2026-09-23T14:44:01.000Z,apache-2.0,321908998,convaiinnovations/laya,T2,other,convaiinnovations/laya,"xpected log score (a strictly proper scoring rule), full fine-tune, 2 epoc",name/base_model references laya
featherless-ai/laya-plus-classifier,model,d4c9aeee6547559b20625c76b4740e71d5a16775,2026-09-23T14:48:44.000Z,,592895750,,X,,,none found,empty or missing card
dnagpt/laya-bio-models,model,6d727dd4125d783ab719a35c6b55dd7a69276a8d,2026-09-23T15:45:30.000Z,other,,convaiinnovations/laya-typed-decisions,T2,other,convaiinnovations/laya-typed-decisions,"x.json` lists paths, SHA-256, calibrated temperatures and tensor met",name/base_model references laya
AhmetSemih/laya-turkish-mmlu,model,20285ce35e97b08fe4d9e6a2192a60487f7740b8,2026-09-23T16:16:18.000Z,apache-2.0,321908998,convaiinnovations/laya,T2,finetune_language,convaiinnovations/laya,none found,name/base_model references laya
ksanjiv05/laya-for-rn-executorch,model,3d1ccd9238d48f97df2ed949f0ab64792169a4a3,2026-09-23T16:26:35.000Z,apache-2.0,,convaiinnovations/laya,T2,format_conversion,convaiinnovations/laya,"encoder + Laya's from-scratch decision head), ready to run **on-device**",format_conversion of base_model convaiinnovations/laya (chained by name pattern + base_model field)
Jojoarumugam/laya-agentguard,model,e255b93865605420bc7bd7efacadadf572e6d01e,2026-09-23T18:59:33.000Z,apache-2.0,421293830,convaiinnovations/laya,T2,other,convaiinnovations/laya,"reading it?  It was trained, calibrated and evaluated with [laya-fo",name/base_model references laya
Infin8-AI/laya,model,e9012d95a9af8ff33cddf5745ab6003a4b5b2557,2026-09-23T19:55:03.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"tion tags: [laya, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
vtava/Laya-MemoryFusion-V3,model,92d12e7651262454bae2deb75dd8916a16488c54,2026-09-23T20:32:36.000Z,,,,T2,other,convaiinnovations/laya,none found,name/base_model references laya
vdaular/laya,model,c7b09e9790b9b52efcf1f4599fccd56bfedc7156,2026-09-23T23:05:25.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"tion tags: [laya, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
Qalarc/Laya-GUT-Finetune,model,2464dcd23ae207fcad21ab1051db6ff743af4d09,2026-09-24T04:09:29.000Z,cc-by-nc-4.0,421293830,convaiinnovations/laya,T2,other,convaiinnovations/laya,", instinctive judgment layer (System 1) that acts before slow reason",name/base_model references laya
sothiem/laya-kvp10k-noul,model,f6feb7b2b078e3a66a472a74c3d4f372868964f6,2026-09-24T04:24:52.000Z,apache-2.0,421293830,convaiinnovations/laya,T2,other,convaiinnovations/laya,ned - binary-classification - calibrated-probabilities ---  # Laya K,name/base_model references laya
Omarmahmoud83/laya_compliance,model,194e82f098df324ae6aec83d3ad6c331c9de599e,2026-09-24T04:29:26.000Z,,421293830,,X,,,none found,empty or missing card
thaitea/laya-vision-201m,model,0b6228f7a0762566de1c4539e9aa4eb1c1aef5f4,2026-09-24T05:35:05.000Z,cc-by-nc-sa-4.0,201161350,HuggingFaceTB/SmolVLM-256M-Instruct,T2,finetune_language,convaiinnovations/laya,language: - en tags: - laya - calibration - decision-model - vision,name/base_model references laya
Omarmahmoud83/laya_type_decision,model,84bc704cfc54b7454f478c64ee5fc15976abe60f,2026-09-24T06:47:22.000Z,,421293830,,X,,,none found,empty or missing card
Ladorure/Laya_llamafile_0.3.20,model,ce55c33c55f9fb6a8b225b5cc6aa3039d44a570f,2026-09-24T07:36:28.000Z,apache-2.0,,,X,,,none found,empty or missing card
Terom/laya,model,ea577a6c2f80515aa476fd9f98eb01a741cc760e,2026-09-24T08:03:44.000Z,apache-2.0,421293830,,T2,other,convaiinnovations/laya,"tion tags: [laya, system-one, calibrated-decisions, rlcd, classifica",name/base_model references laya
nafiullah/laya-multilingual-bn-ecom-voice,model,31ee550a47c74b49c0e22e2df0e60998afd7b661,2026-09-24T09:04:03.000Z,cc-by-nc-sa-4.0,321908998,convaiinnovations/laya-multilingual,T2,format_conversion,convaiinnovations/laya-multilingual,T encoder) that makes three **typed decisions** for a Bangla-speaking e-co,format_conversion of base_model convaiinnovations/laya-multilingual (chained by name pattern + base_model field)
wuyuanpei/laya-browser,model,fe887eb4647e305f0353040a8cba56940730e674,2026-09-24T09:47:58.000Z,apache-2.0,,convaiinnovations/laya,T2,other,convaiinnovations/laya,fine-tuned as a browser-agent decision head (drop-in replacement for Type,name/base_model references laya
ollaya-dev/laya,model,d7629d5cc8cf7cbde86366bb6c9aacc9c28bf8c0,2026-09-24T10:02:02.000Z,apache-2.0,,convaiinnovations/laya,T2,format_conversion,convaiinnovations/laya,"Innovations. Ollaya runs open decision models locally, the way Ollama runs",format_conversion of base_model convaiinnovations/laya (chained by name pattern + base_model field)
servronix/laya-thai-trainset,model,31d31c683b59e122b5b7f334810e6f367735893d,2026-09-24T11:52:56.000Z,,,,X,,,none found,empty or missing card
androidli/laya-multilingual-onnx-int4,model,ad024da1cc6abb5fed4dbdd60352387bec78a5c5,2026-09-24T12:52:27.000Z,apache-2.0,,convaiinnovations/laya,T2,format_conversion,convaiinnovations/laya,"ase 22L×768 encoder + 2-layer decision head, vocab 256k), produced with O",format_conversion of base_model convaiinnovations/laya (chained by name pattern + base_model field)
abhijithsoman27/laya-recruiting-email-classifier,model,6500c0ce3d33342c2feda61b558f2578705b9f42,2026-09-24T13:36:21.000Z,,421293830,,X,,,none found,empty or missing card
Adkid/laya-cn-a,model,178eb2c054e2fb7064a05f17447989309bbe79a8,2026-09-24T13:45:02.000Z,apache-2.0,321908998,convaiinnovations/laya,T2,finetune_language,convaiinnovations/laya,"ns)` provides choice, binary `noul`, and ordered score probabili",name/base_model references laya
onnx-community/kev-0.6b-ONNX,model,5a827091b3d58fe4fdfc02a5a5b2ce364047d678,2026-09-20T19:01:17.000Z,apache-2.0,,Qwen/Qwen3-0.6B-Base,T2,format_conversion,Qwen/Qwen3-0.6B-Base,"""].map((t) => enc(t)[0]);  // TypeSafe request: choice = criteria ob",format_conversion of base_model Qwen/Qwen3-0.6B-Base (chained by name pattern + base_model field)
kevinevans/intern-matching92,model,bcc64ba97d531efa6adb44dd7bfedc04610359ef,2026-09-16T03:54:39.000Z,apache-2.0,33088,,X,,,none found,no decision-contract evidence found in card
aaroncool9/kev-0.5b,model,058cf64555b13854a5a1b5e95c32d30226829f1a,2026-09-19T09:08:27.000Z,apache-2.0,,Qwen/Qwen2.5-0.5B,T2,other,jaredpalmer/kev-0.5b,tags:   - decision-model   - calibration   - lora   - multiple-choi,name/base_model references kev-0.5b
kevinisaac1999/mi-clase,model,d98c6f63fe98c3c84cb81f1e04fe28803c90b9ff,2026-09-20T17:55:44.000Z,,,,X,,,none found,empty or missing card
onnx-community/kev-4b-ONNX,model,195bdf73096df2bca7150223c9279af7893163c4,2026-09-20T19:05:19.000Z,apache-2.0,,Qwen/Qwen3-4B-Base,T2,format_conversion,Qwen/Qwen3-4B-Base,"""].map((t) => enc(t)[0]);  // TypeSafe request: choice = criteria ob",format_conversion of base_model Qwen/Qwen3-4B-Base (chained by name pattern + base_model field)
danielamitay/kev-0.5b-fp32-swev,model,7d8cfdd71145dd76ff62e314e76c1d6b6992da6e,2026-09-21T00:54:10.000Z,apache-2.0,,jaredpalmer/kev-0.5b,T2,format_conversion,jaredpalmer/kev-0.5b,"v), a Swift package for local typed decisions. Returns choices, ordinal sc",format_conversion of base_model jaredpalmer/kev-0.5b (chained by name pattern + base_model field)
danielamitay/kev-0.6b-fp32-swev,model,7e43873c668331f8b8c9ed7ddd46be6f3175dfdb,2026-09-21T01:00:25.000Z,apache-2.0,,jaredpalmer/kev-0.6b,T2,format_conversion,jaredpalmer/kev-0.6b,"v), a Swift package for local typed decisions. Returns choices, ordinal sc",format_conversion of base_model jaredpalmer/kev-0.6b (chained by name pattern + base_model field)
danielamitay/kev-4b-fp32-swev,model,faf42f1a8aade867fb9d5d903ee5cc5b53a9082b,2026-09-21T01:07:53.000Z,apache-2.0,,jaredpalmer/kev-4b,T2,format_conversion,jaredpalmer/kev-4b,"v), a Swift package for local typed decisions. Returns choices, ordinal sc",format_conversion of base_model jaredpalmer/kev-4b (chained by name pattern + base_model field)
kevin-surya04/Jadicek,model,2362e4fc38d46cbfd61916a68d2c7d51efeaeb33,2026-09-21T06:09:35.000Z,,,,X,,,none found,empty or missing card
kevin-surya04/jadicek-model,model,bf018f379a68f4018017a6d8b59e5cb65dfcf0d9,2026-09-21T06:27:02.000Z,mit,,,X,,,none found,no decision-contract evidence found in card
kevin957/sn111,model,b51a1b5946ead4b4829162f0315c385700d8d248,2026-09-21T11:11:51.000Z,,,,X,,,none found,empty or missing card
ai-ecoverse/kev.js,model,74e6ccbc79201da4beb63385802fa3e6bcc92914,2026-09-21T11:28:09.000Z,apache-2.0,,Qwen/Qwen3.5-0.8B-Base,T2,format_conversion,Qwen/Qwen3.5-0.8B-Base,"ared Palmer's family of small decision models. They answer yes/no, multipl",format_conversion of base_model Qwen/Qwen3.5-0.8B-Base (chained by name pattern + base_model field)
Vvelarm/kev-0.5b-browser,model,de846eaf6d9e9a65aecdabf124a603d975fd55e3,2026-09-21T17:23:35.000Z,,,,X,,,none found,empty or missing card
rcmorano/kev-0.5b-onnx,model,d653ee5ad73a1883929d8086dbb703630b473b95,2026-09-21T20:45:40.000Z,apache-2.0,,Qwen/Qwen2.5-0.5B,T2,format_conversion,Qwen/Qwen2.5-0.5B,0.5b-web — browser-compatible decision model  The [kev](https://huggingfac,format_conversion of base_model Qwen/Qwen2.5-0.5B (chained by name pattern + base_model field)
marcmagn1/kev-08b-typed-v1,model,ad7a66f76162558e84f860ffea158f5ccf7aefa0,2026-09-21T21:22:45.000Z,,,,T1,,,# kev-08b-typed-v1 — open System One decision model (typed-questio,"own decision head/recipe evidence in card (LoRA/head/calibration trained), no lineage to a known T1 base_model"
kevineen/ppo-LunarLander-v3,model,6205f9a4f837f668fedc9ed075e0340434f307f0,2026-09-22T01:27:42.000Z,,,,X,,,none found,no decision-contract evidence found in card
bvolpato/kevala-packs,model,c70e9136938026e00cbbdec9db027d862963f180,2026-09-22T02:52:36.000Z,apache-2.0,,convaiinnovations/laya,T2,quantization,convaiinnovations/laya,"/bvolpato/kevala), which runs decision models in the browser on WebGPU or",quantization of base_model convaiinnovations/laya (chained by name pattern + base_model field)
misukisu/kev-0.5b-multitask,model,040b1733363384d5b57b556b63bbebb8789c1eca,2026-09-22T04:16:57.000Z,,,,X,,,none found,empty or missing card
Kevinjnugroho/contrastive-experiments,model,9976c4723a780e15641f8ea820fef64ce284b9d1,2026-09-22T04:20:00.000Z,apache-2.0,24832,,X,,,none found,no decision-contract evidence found in card
misukisu/kev-0.5b-multitask-finnish-GGUF,model,0f0c1a0db96cd03c214aa5ffa38b2eaf53d0b2a9,2026-09-22T04:20:19.000Z,,,,X,,,none found,empty or missing card
taigrr/kev-4b-gguf,model,ca049060d97ce3637275145081655b73828434fe,2026-09-22T05:38:26.000Z,apache-2.0,,Qwen/Qwen3.5-4B-Base,T2,format_conversion,Qwen/Qwen3.5-4B-Base,none found,format_conversion of base_model Qwen/Qwen3.5-4B-Base (chained by name pattern + base_model field)
taigrr/kev-9b-gguf,model,7e59e77a453d2538295c7927db08ad797480224b,2026-09-22T05:40:12.000Z,apache-2.0,,Qwen/Qwen3.5-9B-Base,T2,format_conversion,Qwen/Qwen3.5-9B-Base,none found,format_conversion of base_model Qwen/Qwen3.5-9B-Base (chained by name pattern + base_model field)
mys/kev-0.5b-GGUF,model,391cb67aa5e689e0095e73727e9986fbfcb1ac67,2026-09-22T06:27:11.000Z,apache-2.0,,jaredpalmer/kev-0.5b,T2,format_conversion,jaredpalmer/kev-0.5b,.5B GGUF (ggmlc)    **English System 1 decision model** compiled fro,format_conversion of base_model jaredpalmer/kev-0.5b (chained by name pattern + base_model field)
mys/kev-0.8b-GGUF,model,802386c0ea4f0ea3e559978a245c1ceecab2002a,2026-09-22T06:41:27.000Z,apache-2.0,,jaredpalmer/kev-0.8b,T2,format_conversion,jaredpalmer/kev-0.8b,.8B GGUF (ggmlc)    **English System 1 decision model** compiled fro,format_conversion of base_model jaredpalmer/kev-0.8b (chained by name pattern + base_model field)
marcmagn1/kev-4b-typed-v1,model,d4653225287e8600d8baeeef83579cf922fb54eb,2026-09-22T10:57:39.000Z,,,,T2,other,jaredpalmer/kev-4b,# kev-4b-typed-v1 — open System One decision model (typed-questio,name/base_model references kev-4b
marcmagn1/kev-08b-typed-v1-blend,model,00cda0cb8cabe3344c931e91d1aefc1abb48a26d,2026-09-22T11:37:33.000Z,,,Qwen/Qwen3.5-0.8B-Base,X,,,none found,no decision-contract evidence found in card
KevinJEBNUTY/oliwia,model,f46dd69afb9473016b196326715efedcae844571,2026-09-22T14:38:56.000Z,,,,X,,,none found,empty or missing card
Vvelarm/kev-4b-browser,model,0eca4d82d8d67482f14ca553c989241f5988c31d,2026-09-22T16:47:04.000Z,,,,X,,,none found,empty or missing card
KevinJEBNUTY/olivia,model,84efc8bca984eaae95845ff488a1deb80e7c9d40,2026-09-22T17:07:37.000Z,,,,X,,,none found,empty or missing card
KevinJEBNUTY/oliwiafinallora,model,25a0dc2ded9d5626936862d74227c95bfc27143b,2026-09-22T17:08:42.000Z,,,,X,,,none found,empty or missing card
arbazsiddiqui/kev-0.6b-browser-use,model,08414b0001f6eba32bc69372abfeac5b74718ac0,2026-09-22T18:16:47.000Z,apache-2.0,,jaredpalmer/kev-0.6b,T2,other,jaredpalmer/kev-0.6b,"-|---|---|---|---|---| | Jev (TypeSafe, hosted API) | closed | 43.5",name/base_model references kev-0.6b
FluidInference/kev-0-5b-coreml,model,06b6bad2c1209d96d1f87600ccfcaee01959a788,2026-09-22T20:18:58.000Z,apache-2.0,,,T1,,,uest.json` must contain a Kev System One `state` and one question unde,"own decision head/recipe evidence in card (LoRA/head/calibration trained), no lineage to a known T1 base_model"
FluidInference/kev-0.6b-coreml,model,f2a24a115626e2be75f0a8816448ff0f34520c16,2026-09-22T20:32:24.000Z,apache-2.0,,jaredpalmer/kev-0.6b,T2,format_conversion,jaredpalmer/kev-0.6b,me returns the upstream typed System One answer. `source/verify.py` is,format_conversion of base_model jaredpalmer/kev-0.6b (chained by name pattern + base_model field)
arbazsiddiqui/kev-0.6b-browser-use-ONNX,model,e5a27a360cc42c8bebce3bfd62a8c15edf48c324,2026-09-22T21:43:10.000Z,apache-2.0,,arbazsiddiqui/kev-0.6b-browser-use,T2,format_conversion,arbazsiddiqui/kev-0.6b-browser-use,none found,format_conversion of base_model arbazsiddiqui/kev-0.6b-browser-use (chained by name pattern + base_model field)
KevinPurnomo/beit-generation-2023,model,6a8f791976e778674cc1caf4d2658d1e6a8ba550,2026-09-23T01:40:54.000Z,bsd-3-clause,33088,,X,,,none found,no decision-contract evidence found in card
aflowx/quire-lora-kev-4b,model,41a1c22f3ec2afe948cd33f23b3d16bda00c05c1,2026-09-23T03:51:55.000Z,apache-2.0,,Qwen/Qwen3.5-4B,T2,other,jaredpalmer/kev-4b,"m/aflowx/quire), a system for typed decisions read from a frozen language",name/base_model references kev-4b
luispoveda93/minicpm4-pcap-kev-v1,model,561a96b31c3c54b7be966af6a7647135fd28141e,2026-09-23T04:55:20.000Z,,,,X,,,"the **v1** of the pcap-triage decision model, now renamed to the **sharky*",decision-contract language present but no own-training evidence found by rule; needs manual read
DreamBlooms/kev-0.8b-GGUF,model,4f3367e227569b4be717a0ca4aa30739efcaa575,2026-09-23T09:36:02.000Z,apache-2.0,,jaredpalmer/kev-0.8b,T2,format_conversion,jaredpalmer/kev-0.8b,tags:   - decision-model   - calibration   - lora   - multiple-choi,format_conversion of base_model jaredpalmer/kev-0.8b (chained by name pattern + base_model field)
DreamBlooms/kev-4b-GGUF,model,4b2f6805526f79ca30aaa0ff4f2bd1db15b4741d,2026-09-23T10:20:21.000Z,apache-2.0,,jaredpalmer/kev-4b,T2,format_conversion,jaredpalmer/kev-4b,tags:   - decision-model   - calibration   - lora   - multiple-choi,format_conversion of base_model jaredpalmer/kev-4b (chained by name pattern + base_model field)
espetro/kev-0.8b-mistralrs,model,93ef62364726863312d38effaed09b57d8229ca5,2026-09-23T13:08:06.000Z,apache-2.0,,Qwen/Qwen3.5-0.8B-Base,T2,other,jaredpalmer/kev-0.8b,none found,name/base_model references kev-0.8b
